T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
1.230520019531250000e+03,1.390843760358096960e+17,8.052666779664179000e+15,1.473450924934799609e+13,3.218606850355371875e+14,6.589087384935877500e+14,7.094625495566464000e+15
1.231020019531250000e+03,1.402685410997645760e+17,7.956175044175790000e+15,1.459412280099124219e+13,3.185304680360491250e+14,6.515853768647012500e+14,7.008444979282072000e+15
1.231270019531250000e+03,1.380685275708645120e+17,7.907929176431596000e+15,1.452392957681286328e+13,3.168653595363050625e+14,6.479236960502580000e+14,6.965354721139876000e+15
1.232280029296880002e+03,1.375368224983933920e+17,7.717136660714694000e+15,1.424503247387337695e+13,3.102604355101293750e+14,6.334210929620193750e+14,6.794995153316548000e+15
1.232530029296880002e+03,1.378653147609804960e+17,7.670695212894150000e+15,1.417689495365288281e+13,3.086488750974971875e+14,6.298867348378232500e+14,6.753535872693866000e+15
1.233290039062500000e+03,1.374351496973617920e+17,7.530947651847657000e+15,1.397139697129326953e+13,3.037923925126709375e+14,6.192435980778048750e+14,6.628796020086252000e+15
1.233790039062500000e+03,1.390680408107945760e+17,7.440791314299096000e+15,1.383825310387883008e+13,3.006505766409809375e+14,6.123676804189265000e+14,6.548341097701817000e+15
1.234040039062500000e+03,1.392554884481907680e+17,7.395921961982343000e+15,1.377192148730954102e+13,2.990859035964885625e+14,6.089444957240027500e+14,6.508302299882534000e+15
1.234482741135820106e+03,1.378479655155672960e+17,7.316887083341189000e+15,1.365494741430012500e+13,2.963277591708851250e+14,6.029124669219648750e+14,6.437780756268687000e+15
1.235226548414970011e+03,1.385828136010175840e+17,7.186587291406622000e+15,1.346129740254000977e+13,2.917683060929650625e+14,5.929542626957310000e+14,6.321543662883185000e+15
1.235559936523440001e+03,1.385222173289037760e+17,7.128919177265377000e+15,1.337535582192998828e+13,2.897467749349409375e+14,5.885429632164742500e+14,6.270107451310802000e+15
1.236059936523440001e+03,1.378226544580433920e+17,7.043429016717699000e+15,1.324762713484722656e+13,2.867449919842166250e+14,5.819979322508102500e+14,6.193866826925560000e+15
1.236309936523440001e+03,1.377592066482728960e+17,7.000683936443860000e+15,1.318376279130584570e+13,2.852441005088544375e+14,5.787254167679783750e+14,6.155746514732939000e+15
1.236819946289059999e+03,1.380286514289772960e+17,6.915266711950357000e+15,1.305556872059761523e+13,2.822361017832993125e+14,5.721762403247190000e+14,6.079590480522127000e+15
1.237550715519829964e+03,1.369051569269296960e+17,6.793981699482983000e+15,1.287318585047593359e+13,2.779595303170859375e+14,5.628709077732791250e+14,5.971467749464338000e+15
1.237945340670069982e+03,1.347914198788800000e+17,6.729709031304226000e+15,1.277613884629440625e+13,2.756871853840897500e+14,5.579330039760626250e+14,5.914183679652035000e+15
1.238079956054690001e+03,1.362047855178473760e+17,6.707784199746541000e+15,1.274303396236551367e+13,2.749120381666390000e+14,5.562485755546235625e+14,5.894642813881841000e+15
1.239089965820309999e+03,1.363950199558152800e+17,6.546043609129259000e+15,1.249792500055115430e+13,2.691801174694321250e+14,5.438073380619190625e+14,5.750519227343574000e+15
1.239339965820309999e+03,1.358126764877776160e+17,6.506304773156591000e+15,1.243760575992708008e+13,2.677703302530603125e+14,5.407489422630741875e+14,5.715112107014436000e+15
1.239819965820310017e+03,1.375927518776346080e+17,6.431669525659146000e+15,1.232377832748328711e+13,2.651143244504285938e+14,5.349956981980174375e+14,5.648630784055886000e+15
1.240099975585940001e+03,1.350383044424515040e+17,6.388231205010541000e+15,1.225749655444954492e+13,2.635679999624206250e+14,5.316466994348364375e+14,5.609939245730670000e+15
1.240849975585940001e+03,1.356161517318220000e+17,6.273619275518536000e+15,1.208204784534440820e+13,2.594794258363756875e+14,5.228008100084156250e+14,5.507870882015010000e+15
1.241359985351559999e+03,1.347355878647859840e+17,6.196405521093972000e+15,1.196360971462323633e+13,2.567213254738196250e+14,5.168373116169626250e+14,5.439115814171093000e+15
1.242017993164060044e+03,1.336660822536863040e+17,6.099094329897784000e+15,1.181359193558378516e+13,2.532338849721987188e+14,5.093088726745573125e+14,5.352490529933195000e+15
1.242369995117190001e+03,1.327619977251008000e+17,6.047086391962427000e+15,1.173339870756329492e+13,2.513697756844223438e+14,5.052850250521384375e+14,5.306194224868425000e+15
1.242706533578729932e+03,1.347422607291394880e+17,5.998508595393891000e+15,1.165812048415201758e+13,2.496229209393322812e+14,5.015202316953850625e+14,5.262964064945231000e+15
1.243130004882809999e+03,1.345424346921497760e+17,5.937449633007728000e+15,1.156347845241484570e+13,2.474269024534550000e+14,4.967877639426551250e+14,5.208627478661103000e+15
1.243630004882809999e+03,1.333698268682903840e+17,5.866208577516534000e+15,1.145277501750965625e+13,2.448604373283353438e+14,4.912613931092555625e+14,5.145239288571386000e+15
1.244140014648440001e+03,1.348368456379512000e+17,5.794446053718330000e+15,1.134096150327559961e+13,2.422706293562632188e+14,4.856894955175106875e+14,5.081397291270509000e+15
1.244900024414059999e+03,1.349025155802565920e+17,5.689255991628873000e+15,1.117649016380972461e+13,2.384657465391749688e+14,4.775124470650825625e+14,4.987836689183002000e+15
1.245150024414059999e+03,1.328660015017485920e+17,5.654928163783897000e+15,1.112272508970541016e+13,2.372226699942913438e+14,4.748423953434147500e+14,4.957307130937385000e+15
1.245400024414059999e+03,1.315969227671377920e+17,5.620650215049745000e+15,1.106902172432991992e+13,2.359811505674360938e+14,4.721759456348805625e+14,4.926822489627648000e+15
1.246410034179690001e+03,1.326020356436328800e+17,5.485395522037120000e+15,1.085605412253204883e+13,2.310661927732706562e+14,4.616366170827592500e+14,4.806571596715217000e+15
1.246410034179690001e+03,1.307245193407862080e+17,5.485395522037120000e+15,1.085605412253204883e+13,2.310661927732706562e+14,4.616366170827592500e+14,4.806571596715217000e+15
1.246920043945309999e+03,1.319166640922349920e+17,5.418708606081832000e+15,1.075051941840024609e+13,2.286348255253497188e+14,4.564312448545756250e+14,4.747300286481082000e+15
1.247680053710940001e+03,1.329712329124015040e+17,5.320265580800657000e+15,1.059442083382613867e+13,2.250409734357694062e+14,4.487418766110451875e+14,4.659814610580255000e+15
1.248180053710940001e+03,1.309031113567028800e+17,5.256468376179816000e+15,1.049293633177017969e+13,2.227070414334442812e+14,4.437532320186900625e+14,4.603129390236730000e+15
1.248180053710940001e+03,1.320833086522684960e+17,5.256468376179816000e+15,1.049293633177017969e+13,2.227070414334442812e+14,4.437532320186900625e+14,4.603129390236730000e+15
1.249189941406250000e+03,1.316264595913190880e+17,5.130097044438218000e+15,1.029108896113435156e+13,2.180714496423469688e+14,4.338576706974156875e+14,4.490873580763465000e+15
1.249603797325730056e+03,1.325388485108688960e+17,5.079228173844660000e+15,1.020953258913956250e+13,2.162008368381893438e+14,4.298692025176148750e+14,4.445697047899292500e+15
1.249949951171880002e+03,1.296499741433932960e+17,5.037172462187509000e+15,1.014194049514650586e+13,2.146518084328204062e+14,4.265689532190514375e+14,4.408353064037337500e+15
1.250459960937500000e+03,1.311087563360967840e+17,4.975429742662549000e+15,1.004263384730338281e+13,2.123765420875146562e+14,4.217225606830275625e+14,4.353530199825453500e+15
1.250969970703130002e+03,1.298065555554905920e+17,4.914966733970206000e+15,9.944957348271019531e+12,2.101419652558113438e+14,4.169694002506639375e+14,4.299858098511914500e+15
1.251469970703130002e+03,1.287940602768350880e+17,4.855934439976431000e+15,9.849510566310269531e+12,2.079590331433058750e+14,4.123273384659783750e+14,4.247458776832202000e+15
1.251979980468750000e+03,1.301586310130884960e+17,4.796935903813198000e+15,9.753710386298873047e+12,2.057711907891856250e+14,4.076810603479561250e+14,4.195103203563822500e+15
1.252143442007210069e+03,1.298742460708577920e+17,4.778026478664426000e+15,9.723005788338130859e+12,2.050699726925520625e+14,4.061918971583807500e+14,4.178322892420163500e+15
1.253038067157460091e+03,1.285722804384620960e+17,4.676365666926485000e+15,9.557318304597933594e+12,2.012908334164051562e+14,3.981755387311423750e+14,4.088129323684997000e+15
1.253500000000000000e+03,1.275184345770550880e+17,4.624538104966270000e+15,9.472625105028216797e+12,1.993608146003840625e+14,3.940849578850095625e+14,4.042155429223795500e+15
1.253750000000000000e+03,1.273473430846080800e+17,4.597002457476762000e+15,9.427454498737582031e+12,1.983327917374621250e+14,3.919087399361469375e+14,4.017735655301386000e+15
1.254260009765630002e+03,1.292733642361451840e+17,4.540828660986383000e+15,9.335304697426978516e+12,1.962355849399376875e+14,3.874691703119100000e+14,3.967918362601764000e+15
1.254510009765630002e+03,1.286491049139143840e+17,4.513626848417383000e+15,9.290569235821548828e+12,1.952183323687410625e+14,3.853174474124144375e+14,3.943798437478793500e+15
1.255270019531250000e+03,1.269763364805208960e+17,4.431946759244817000e+15,9.155894036689148438e+12,1.921585744188562812e+14,3.788505632138176875e+14,3.871384126851488000e+15
1.255780029296880002e+03,1.287842758613882880e+17,4.378164275832131000e+15,9.066868919513113281e+12,1.901386376751449062e+14,3.745865910494644375e+14,3.823714432274866500e+15
1.256540039062500000e+03,1.271770825626056000e+17,4.298859163557848500e+15,8.935310083101941406e+12,1.871558268133751562e+14,3.682943347317153125e+14,3.753432594480037500e+15
1.256790039062500000e+03,1.256047911074269920e+17,4.273278412301262500e+15,8.892701972720626953e+12,1.861910990656919688e+14,3.662618100590460625e+14,3.730768197793644500e+15
1.257300048828130002e+03,1.277689422018755040e+17,4.221092680489219500e+15,8.805779763162582031e+12,1.842230167757213125e+14,3.621153803312651250e+14,3.684531943224954000e+15
1.257550048828130002e+03,1.272103428089481760e+17,4.195921634714980000e+15,8.763714870933711914e+12,1.832716514086224688e+14,3.601130798475348750e+14,3.662235220607644500e+15
1.258309936523440001e+03,1.258290906497320960e+17,4.120053772237565000e+15,8.636706127857915039e+12,1.804008278053511562e+14,3.540742586922501250e+14,3.595038269119808000e+15
1.258319936899039931e+03,1.247595525274650880e+17,4.119055325854737000e+15,8.635034650423720703e+12,1.803630468089078125e+14,3.539947857910485625e+14,3.594153934818573500e+15
1.258569946289059999e+03,1.262129718305508960e+17,4.094542188357621500e+15,8.593845094226616211e+12,1.794331867090331562e+14,3.520410734759593125e+14,3.572447518228244000e+15
1.259329956054690001e+03,1.260356742251031040e+17,4.020503079128888000e+15,8.469270605366093750e+12,1.766221602328923125e+14,3.461373334440358750e+14,3.506891363663179500e+15
1.260089965820309999e+03,1.241768957547474880e+17,3.948130375736738000e+15,8.346930576821202148e+12,1.738658757516769375e+14,3.403569677317279375e+14,3.442829776982012500e+15
1.260339965820309999e+03,1.243575888103564000e+17,3.924366659420397500e+15,8.306745037457074219e+12,1.729606204789203750e+14,3.384587239423600000e+14,3.421795533244264500e+15
1.261109985351559999e+03,1.232450792384598720e+17,3.852844844100153500e+15,8.185225380093066406e+12,1.702274964226687812e+14,3.327360178523068125e+14,3.358507820503717500e+15
1.261609985351559999e+03,1.236323005769128000e+17,3.806977133703666000e+15,8.107096124712766602e+12,1.684717645000470000e+14,3.290626992220896875e+14,3.317927334216319500e+15
1.262369995117190001e+03,1.240109034807370080e+17,3.738198149451812500e+15,7.989613867778200195e+12,1.658341469607844062e+14,3.235490903645135625e+14,3.257087519122608500e+15
1.262369995117190001e+03,1.216353762275325920e+17,3.738198149451812500e+15,7.989613867778200195e+12,1.658341469607844062e+14,3.235490903645135625e+14,3.257087519122608500e+15
1.262880004882809999e+03,1.222913608478716000e+17,3.693130703650301000e+15,7.912258975069736328e+12,1.641002554775137188e+14,3.199300713958968125e+14,3.217234736049672000e+15
1.262950007512019965e+03,1.234816840850388960e+17,3.686949380807769000e+15,7.901647603038312500e+12,1.638624160429047812e+14,3.194336705338196250e+14,3.211768694830685500e+15
1.264022426757810081e+03,1.222498082705269120e+17,3.593619353992513000e+15,7.740957483807730469e+12,1.602643077174227188e+14,3.119308228476680000e+14,3.129254257635550000e+15
1.264410034179690001e+03,1.230236989217267840e+17,3.560276098936902500e+15,7.683412946906959961e+12,1.589768120108964062e+14,3.092480840294223750e+14,3.099779541796219000e+15
1.264660034179690001e+03,1.227823550652947040e+17,3.539259219406296000e+15,7.646971827401708008e+12,1.581627514067066250e+14,3.075542914545179375e+14,3.081206733260836500e+15
1.264920043945309999e+03,1.217922542929353120e+17,3.517400843723029500e+15,7.609071639635744141e+12,1.573160965791231875e+14,3.057926810128788125e+14,3.061890286884077000e+15
1.265930053710940001e+03,1.206660745998096800e+17,3.433603776400628000e+15,7.463389609168327148e+12,1.540645795073380312e+14,2.990329135981187500e+14,2.987850923663673000e+15
1.266189941406250000e+03,2.489502262171867200e+16,3.412285837865233000e+15,7.426242207845627930e+12,1.532361160966040000e+14,2.973118097601484375e+14,2.969018203448566000e+15
1.266189941406250000e+03,2.563794210854763600e+16,3.412285837865233000e+15,7.426242207845627930e+12,1.532361160966040000e+14,2.973118097601484375e+14,2.969018203448566000e+15
1.266439941406250000e+03,1.197644002232372000e+17,3.391888343560183000e+15,7.390660589862869141e+12,1.524428565747715000e+14,2.956643882681025000e+14,2.950999891524707500e+15
1.266439941406250000e+03,2.458705706458684000e+16,3.391888343560183000e+15,7.390660589862869141e+12,1.524428565747715000e+14,2.956643882681025000e+14,2.950999891524707500e+15
1.266439941406250000e+03,2.472385003210770000e+16,3.391888343560183000e+15,7.390660589862869141e+12,1.524428565747715000e+14,2.956643882681025000e+14,2.950999891524707500e+15
1.266478402944710069e+03,2.584983516250972000e+16,3.388809991947193500e+15,7.385269747730217773e+12,1.523228282670763750e+14,2.954154168189390625e+14,2.948281297881385000e+15
1.266539941406249909e+03,1.226422634337082880e+17,3.383884629366112500e+15,7.376644400317454102e+12,1.521307829747525312e+14,2.950170625002534375e+14,2.943931548051805000e+15
1.266689941406250000e+03,2.463660715429680400e+16,3.371879058074989000e+15,7.355620115999300781e+12,1.516626725747234062e+14,2.940460738484783125e+14,2.933329032842435500e+15
1.266689941406250000e+03,2.480788785174398800e+16,3.371879058074989000e+15,7.355620115999300781e+12,1.516626725747234062e+14,2.940460738484783125e+14,2.933329032842435500e+15
1.266689941406250000e+03,2.417308446052322800e+16,3.371879058074989000e+15,7.355620115999300781e+12,1.516626725747234062e+14,2.940460738484783125e+14,2.933329032842435500e+15
1.266729942908649946e+03,2.405304326042173600e+16,3.368677452149560000e+15,7.350013429601906250e+12,1.515378384461221250e+14,2.937871338159164375e+14,2.930501589258483500e+15
1.266753793569710069e+03,2.576071674655104000e+16,3.366768513404910000e+15,7.346670475739881836e+12,1.514634068295234062e+14,2.936327423410717500e+14,2.928815742614194500e+15
1.266819946289070003e+03,2.591001602225866000e+16,3.361473838815730500e+15,7.337398385204939453e+12,1.512569616567062500e+14,2.932045187425216250e+14,2.924139841193165000e+15
1.266949951171880002e+03,2.806248739548120000e+16,3.351068619557272500e+15,7.319176654411979492e+12,1.508512507387203125e+14,2.923629636366296875e+14,2.914950649544602000e+15
1.266949951171880002e+03,2.500988480943648000e+16,3.351068619557272500e+15,7.319176654411979492e+12,1.508512507387203125e+14,2.923629636366296875e+14,2.914950649544602000e+15
1.266949951171880002e+03,2.651549851396169600e+16,3.351068619557272500e+15,7.319176654411979492e+12,1.508512507387203125e+14,2.923629636366296875e+14,2.914950649544602000e+15
1.267190335787259983e+03,2.601237735949057200e+16,3.331828921975726500e+15,7.285483891082275391e+12,1.501010738156116250e+14,2.908068920793287500e+14,2.897959439273514000e+15
1.267199951171880002e+03,2.670492955424718000e+16,3.331059334072079000e+15,7.284136180548412109e+12,1.500710667386722500e+14,2.907446492170055000e+14,2.897279790862330000e+15
1.267199951171880002e+03,2.739140650254850400e+16,3.331059334072079000e+15,7.284136180548412109e+12,1.500710667386722500e+14,2.907446492170055000e+14,2.897279790862330000e+15
1.267199951171880002e+03,2.572421710404697200e+16,3.331059334072079000e+15,7.284136180548412109e+12,1.500710667386722500e+14,2.907446492170055000e+14,2.897279790862330000e+15
1.267199951171880002e+03,2.626452889804471200e+16,3.331059334072079000e+15,7.284136180548412109e+12,1.500710667386722500e+14,2.907446492170055000e+14,2.897279790862330000e+15
1.267449560546880093e+03,2.784253318846655600e+16,3.311206708929894000e+15,7.249326211400118164e+12,1.492963402882451562e+14,2.891382823286979375e+14,2.879748740234651500e+15
1.267459960937500000e+03,1.212365131461857920e+17,3.310394487636175500e+15,7.247896779863409180e+12,1.492645660693630938e+14,2.890724749302236875e+14,2.879031675400514000e+15
1.267459960937500000e+03,2.741563652717010800e+16,3.310394487636175500e+15,7.247896779863409180e+12,1.492645660693630938e+14,2.890724749302236875e+14,2.879031675400514000e+15
1.267459960937500000e+03,2.626119254259098000e+16,3.310394487636175500e+15,7.247896779863409180e+12,1.492645660693630938e+14,2.890724749302236875e+14,2.879031675400514000e+15
1.267459960937500000e+03,2.765437242377350000e+16,3.310394487636175500e+15,7.247896779863409180e+12,1.492645660693630938e+14,2.890724749302236875e+14,2.879031675400514000e+15
1.267594576322120020e+03,2.713223677476008800e+16,3.299881663085029500e+15,7.229395217457307617e+12,1.488533027954989375e+14,2.882207099744433750e+14,2.869750489532345500e+15
1.267649960937500055e+03,2.861019224347903200e+16,3.295556386698779000e+15,7.221783146068259766e+12,1.486840973342718125e+14,2.878702695355348750e+14,2.865931944489889000e+15
1.267709960937500000e+03,1.211279106339436800e+17,3.290870670613291000e+15,7.213536735396117188e+12,1.485007914179274062e+14,2.874906257266862500e+14,2.861795187360223000e+15
1.267709960937500000e+03,2.721678467946922800e+16,3.290870670613291000e+15,7.213536735396117188e+12,1.485007914179274062e+14,2.874906257266862500e+14,2.861795187360223000e+15
1.267709960937500000e+03,2.598063360603759600e+16,3.290870670613291000e+15,7.213536735396117188e+12,1.485007914179274062e+14,2.874906257266862500e+14,2.861795187360223000e+15
1.267969970703130002e+03,2.754329202190600000e+16,3.270565138259998000e+15,7.177800946960208008e+12,1.477064359454716562e+14,2.858454407639911250e+14,2.843868566497661500e+15
1.267969970703130002e+03,2.634471758091044000e+16,3.270565138259998000e+15,7.177800946960208008e+12,1.477064359454716562e+14,2.858454407639911250e+14,2.843868566497661500e+15
1.267969970703130002e+03,2.778013431453190000e+16,3.270565138259998000e+15,7.177800946960208008e+12,1.477064359454716562e+14,2.858454407639911250e+14,2.843868566497661500e+15
1.268023813100960069e+03,1.190213882889490880e+17,3.266360301766767500e+15,7.170400838225541016e+12,1.475419421109311562e+14,2.855047585474950000e+14,2.840156351112627500e+15
1.268046893780049913e+03,2.720878999138780800e+16,3.264557809945511500e+15,7.167228625586091797e+12,1.474714283604241875e+14,2.853587179321535000e+14,2.838565031716252000e+15
1.268066124549279948e+03,2.709675775838661200e+16,3.263055977866885000e+15,7.164585545242554688e+12,1.474126764641621562e+14,2.852370372241936875e+14,2.837239148020895500e+15
1.268200739933899968e+03,2.643006729812414000e+16,3.252543153315739000e+15,7.146083982836453125e+12,1.470014131902979688e+14,2.843852722684134375e+14,2.827957962152727000e+15
1.268219970703130002e+03,1.188757841113726880e+17,3.251041321237113000e+15,7.143440902492916016e+12,1.469426612940359375e+14,2.842635915604536875e+14,2.826632078457370500e+15
1.268219970703130002e+03,2.647905424109671600e+16,3.251041321237113000e+15,7.143440902492916016e+12,1.469426612940359375e+14,2.842635915604536875e+14,2.826632078457370500e+15
1.268219970703130002e+03,2.506438851171756800e+16,3.251041321237113000e+15,7.143440902492916016e+12,1.469426612940359375e+14,2.842635915604536875e+14,2.826632078457370500e+15
1.268219970703130002e+03,2.842316898729473200e+16,3.251041321237113000e+15,7.143440902492916016e+12,1.469426612940359375e+14,2.842635915604536875e+14,2.826632078457370500e+15
1.268219970703130002e+03,2.718989482155256800e+16,3.251041321237113000e+15,7.143440902492916016e+12,1.469426612940359375e+14,2.842635915604536875e+14,2.826632078457370500e+15
1.268389970703130075e+03,2.785454085920733600e+16,3.237774569460712000e+15,7.120089381030828125e+12,1.464236148725690000e+14,2.831886447459668750e+14,2.814919713873438500e+15
1.268469970703130002e+03,2.675666885109286000e+16,3.231678509196025500e+15,7.109307756030179688e+12,1.461843480652765312e+14,2.826938579482416250e+14,2.809539606050782000e+15
1.268729980468750000e+03,2.771191154904315600e+16,3.211865569188175500e+15,7.074266158662382812e+12,1.454067017342163125e+14,2.810857404568850312e+14,2.792053598876024000e+15
1.268729980468750000e+03,2.863857617706197200e+16,3.211865569188175500e+15,7.074266158662382812e+12,1.454067017342163125e+14,2.810857404568850312e+14,2.792053598876024000e+15
1.268729980468750000e+03,2.757131126006640800e+16,3.211865569188175500e+15,7.074266158662382812e+12,1.454067017342163125e+14,2.810857404568850312e+14,2.792053598876024000e+15
1.268729980468750000e+03,2.880700924510730000e+16,3.211865569188175500e+15,7.074266158662382812e+12,1.454067017342163125e+14,2.810857404568850312e+14,2.792053598876024000e+15
1.268729980468750000e+03,2.834636197330007600e+16,3.211865569188175500e+15,7.074266158662382812e+12,1.454067017342163125e+14,2.810857404568850312e+14,2.792053598876024000e+15
1.268845365084129980e+03,2.976770867813786800e+16,3.203073174575991500e+15,7.058715737988981445e+12,1.450616053775580312e+14,2.803721056525016562e+14,2.784293827978266000e+15
1.268979980468750000e+03,2.966825071437799600e+16,3.192815380861012000e+15,7.040573580535326172e+12,1.446589929614266875e+14,2.795395317139922500e+14,2.775240761930206000e+15
1.268979980468750000e+03,2.892444474272029600e+16,3.192815380861012000e+15,7.040573580535326172e+12,1.446589929614266875e+14,2.795395317139922500e+14,2.775240761930206000e+15
1.268979980468750000e+03,1.196518420378756000e+17,3.192815380861012000e+15,7.040573580535326172e+12,1.446589929614266875e+14,2.795395317139922500e+14,2.775240761930206000e+15
1.268979980468750000e+03,2.869990076332652800e+16,3.192815380861012000e+15,7.040573580535326172e+12,1.446589929614266875e+14,2.795395317139922500e+14,2.775240761930206000e+15
1.269239990234380002e+03,2.896855285504549600e+16,3.173002440852400000e+15,7.005531983166180664e+12,1.438813466303365312e+14,2.779314142225738125e+14,2.757754754754775500e+15
1.269239990234380002e+03,2.957861190060960000e+16,3.173002440852400000e+15,7.005531983166180664e+12,1.438813466303365312e+14,2.779314142225738125e+14,2.757754754754775500e+15
1.269239990234380002e+03,2.861997616229660000e+16,3.173002440852400000e+15,7.005531983166180664e+12,1.438813466303365312e+14,2.779314142225738125e+14,2.757754754754775500e+15
1.269239990234380002e+03,2.882132366098152800e+16,3.173002440852400000e+15,7.005531983166180664e+12,1.438813466303365312e+14,2.779314142225738125e+14,2.757754754754775500e+15
1.269239990234380002e+03,2.781936458953540000e+16,3.173002440852400000e+15,7.005531983166180664e+12,1.438813466303365312e+14,2.779314142225738125e+14,2.757754754754775500e+15
1.269451528695919933e+03,3.047991835199129600e+16,3.157006040610008000e+15,6.977197147465325195e+12,1.432528566233367188e+14,2.766323554593785312e+14,2.743638486630200500e+15
1.269489990234380002e+03,2.957770564431639600e+16,3.154146330182809500e+15,6.972114400783255859e+12,1.431402443736233438e+14,2.763998362123294688e+14,2.741115463582056500e+15
1.269489990234380002e+03,2.991500677695629600e+16,3.154146330182809500e+15,6.972114400783255859e+12,1.431402443736233438e+14,2.763998362123294688e+14,2.741115463582056500e+15
1.269750000000000000e+03,3.060891660518000000e+16,3.134813961596230000e+15,6.937753742670668945e+12,1.423789569725925625e+14,2.748279470641579062e+14,2.724059187164959000e+15
1.269750000000000000e+03,3.008220402709890000e+16,3.134813961596230000e+15,6.937753742670668945e+12,1.423789569725925625e+14,2.748279470641579062e+14,2.724059187164959000e+15
1.269750000000000000e+03,2.948278614462062000e+16,3.134813961596230000e+15,6.937753742670668945e+12,1.423789569725925625e+14,2.748279470641579062e+14,2.724059187164959000e+15
1.269750000000000000e+03,2.983736629152990000e+16,3.134813961596230000e+15,6.937753742670668945e+12,1.423789569725925625e+14,2.748279470641579062e+14,2.724059187164959000e+15
1.269829999999999927e+03,2.946210956232070000e+16,3.128865763907435000e+15,6.927181629571572266e+12,1.421447234931800312e+14,2.743443070302778125e+14,2.718811299224624000e+15
1.269990384615379980e+03,3.165285039009990000e+16,3.116940771425900500e+15,6.905986575907137695e+12,1.416751304118707188e+14,2.733747017700737500e+14,2.708290293113761000e+15
1.270000000000000000e+03,3.120044486300319600e+16,3.116225843818729000e+15,6.904715889235959961e+12,1.416469773494277500e+14,2.733165719582812500e+14,2.707659537351397000e+15
1.270000000000000000e+03,2.938794114717850000e+16,3.116225843818729000e+15,6.904715889235959961e+12,1.416469773494277500e+14,2.733165719582812500e+14,2.707659537351397000e+15
1.270000000000000000e+03,1.194466797420247040e+17,3.116225843818729000e+15,6.904715889235959961e+12,1.416469773494277500e+14,2.733165719582812500e+14,2.707659537351397000e+15
1.270110004131609912e+03,1.192559925028204960e+17,3.108046764801222000e+15,6.890178687726596680e+12,1.413248942182181562e+14,2.726515419340460312e+14,2.700443420405606500e+15
1.270260009765630002e+03,3.116286957297549600e+16,3.096893475231405000e+15,6.870355231122050781e+12,1.408856899483676562e+14,2.717446828100491875e+14,2.690603260933643000e+15
1.270260009765630002e+03,2.889074279988370000e+16,3.096893475231405000e+15,6.870355231122050781e+12,1.408856899483676562e+14,2.717446828100491875e+14,2.690603260933643000e+15
1.270260009765630002e+03,3.080974416274259600e+16,3.096893475231405000e+15,6.870355231122050781e+12,1.408856899483676562e+14,2.717446828100491875e+14,2.690603260933643000e+15
1.270304652622769936e+03,1.182836008786616000e+17,3.093574168485640000e+15,6.864455614437666992e+12,1.407549793013825000e+14,2.714747943983031562e+14,2.687674752038556000e+15
1.270510009765630002e+03,3.068239907882620000e+16,3.078530793263098000e+15,6.837638540010157227e+12,1.401614113233444844e+14,2.702503331571167500e+14,2.674405136265589000e+15
1.270510009765630002e+03,3.207932773941110000e+16,3.078530793263098000e+15,6.837638540010157227e+12,1.401614113233444844e+14,2.702503331571167500e+14,2.674405136265589000e+15
1.270510009765630002e+03,3.098935517919759600e+16,3.078530793263098000e+15,6.837638540010157227e+12,1.401614113233444844e+14,2.702503331571167500e+14,2.674405136265589000e+15
1.270721548227169933e+03,2.939026051650330000e+16,3.063183819815850000e+15,6.810226834941321289e+12,1.395550739196617500e+14,2.690002841013920938e+14,2.660869486930019500e+15
1.270760009765630002e+03,2.854885506665720400e+16,3.060393461007385500e+15,6.805242888565393555e+12,1.394448307553607812e+14,2.687730024549069375e+14,2.658408459778208500e+15
1.270760009765630002e+03,3.088524607188509600e+16,3.060393461007385500e+15,6.805242888565393555e+12,1.394448307553607812e+14,2.687730024549069375e+14,2.658408459778208500e+15
1.270760009765630002e+03,3.006367714511470000e+16,3.060393461007385500e+15,6.805242888565393555e+12,1.394448307553607812e+14,2.687730024549069375e+14,2.658408459778208500e+15
1.270760009765630002e+03,3.105320218953109600e+16,3.060393461007385500e+15,6.805242888565393555e+12,1.394448307553607812e+14,2.687730024549069375e+14,2.658408459778208500e+15
1.271020019531250000e+03,3.367952943403480000e+16,3.041529926972266000e+15,6.771550145608354492e+12,1.386995589732436250e+14,2.672365208164077812e+14,2.641771291361478000e+15
1.271020019531250000e+03,1.174719085071316960e+17,3.041529926972266000e+15,6.771550145608354492e+12,1.386995589732436250e+14,2.672365208164077812e+14,2.641771291361478000e+15
1.271020019531250000e+03,3.082789979055390000e+16,3.041529926972266000e+15,6.771550145608354492e+12,1.386995589732436250e+14,2.672365208164077812e+14,2.641771291361478000e+15
1.271183481069710069e+03,3.006843316973261600e+16,3.029670902035945500e+15,6.750368373510045898e+12,1.382310255249507969e+14,2.662705738188177500e+14,2.631311925965977500e+15
1.271270019531250000e+03,3.157738154089360400e+16,3.023392594716554000e+15,6.739154494163590820e+12,1.379829784052599219e+14,2.657591901141979688e+14,2.625774614874098000e+15
1.271270019531250000e+03,3.198067177787449600e+16,3.023392594716554000e+15,6.739154494163590820e+12,1.379829784052599219e+14,2.657591901141979688e+14,2.625774614874098000e+15
1.271480027418869895e+03,3.172451082967309600e+16,3.008323846617128000e+15,6.712180589859649414e+12,1.373867593098111406e+14,2.645308347614676875e+14,2.612486308847022500e+15
